Updated On,State,Total Individuals Vaccinated,Total Sessions Conducted,Total Sites ,First Dose Administered,Second Dose Administered,Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Covaxin Administered,Total CoviShield Administered,AEFI,18-30 years (Age),30-45 years (Age),45-60 years (Age),60+ years (Age),Total Doses Administered
22/04/2021,Madhya Pradesh,6850130.0,628720.0,4746.0,6850130.0,886674.0,3659443.0,3189880.0,807.0,703028.0,7033776.0,430.0,60900.0,445371.0,3429282.0,2913636.0,7736804
23/04/2021,Madhya Pradesh,6871962.0,308207.0,2047.0,6871962.0,902392.0,3671408.0,3199738.0,816.0,705551.0,7068803.0,431.0,61237.0,447044.0,3442531.0,2920209.0,7774354
24/04/2021,Madhya Pradesh,6942784.0,551060.0,4096.0,6942784.0,952601.0,3709657.0,3232300.0,827.0,713166.0,7182219.0,431.0,61592.0,448964.0,3488643.0,2942638.0,7895385
25/04/2021,Madhya Pradesh,6949787.0,74730.0,425.0,6949787.0,958924.0,3713363.0,3235596.0,828.0,714407.0,7194304.0,431.0,61615.0,449162.0,3493070.0,2944993.0,7908711
26/04/2021,Madhya Pradesh,6988355.0,465321.0,3387.0,6988355.0,1003182.0,3734180.0,3253341.0,834.0,721652.0,7269885.0,435.0,61787.0,450325.0,3517464.0,2957828.0,7991537
27/04/2021,Madhya Pradesh,6996487.0,368543.0,2756.0,6996487.0,1013987.0,3738364.0,3257287.0,836.0,722336.0,7288138.0,437.0,187569.0,463379.0,3384279.0,2960310.0,8010474
28/04/2021,Madhya Pradesh,7020074.0,404310.0,2769.0,7020074.0,1051622.0,3750770.0,3268464.0,840.0,725988.0,7345708.0,439.0,188077.0,464436.0,3398551.0,2968057.0,8071696
29/04/2021,Madhya Pradesh,7022419.0,313977.0,2345.0,7022419.0,1054583.0,3751979.0,3269600.0,840.0,726478.0,7350524.0,439.0,188087.0,464476.0,3400116.0,2968943.0,8077002
30/04/2021,Madhya Pradesh,7023042.0,220380.0,1440.0,7023042.0,1056496.0,3752265.0,3269937.0,840.0,726655.0,7352883.0,441.0,188096.0,464454.0,3400597.0,2969097.0,8079538
01/05/2021,Madhya Pradesh,7043286.0,346535.0,2326.0,7043286.0,1103917.0,3762888.0,3279556.0,842.0,731864.0,7415339.0,442.0,188564.0,465446.0,3413415.0,2975063.0,8147203
02/05/2021,Madhya Pradesh,7046019.0,80040.0,459.0,7046019.0,1108945.0,3764322.0,3280855.0,842.0,732269.0,7422695.0,445.0,188201.0,463380.0,3417853.0,2975823.0,8154964
03/05/2021,Madhya Pradesh,7065585.0,404950.0,2534.0,7065585.0,1162819.0,3774656.0,3290084.0,845.0,743924.0,7484480.0,448.0,188852.0,464267.0,3429887.0,2981817.0,8228404
04/05/2021,Madhya Pradesh,7071530.0,191300.0,1141.0,7071530.0,1178003.0,3777812.0,3292870.0,848.0,749077.0,7500456.0,448.0,189077.0,464731.0,3433481.0,2983477.0,8249533
05/05/2021,Madhya Pradesh,7110730.0,588991.0,3913.0,7110730.0,1269534.0,3799418.0,3310460.0,852.0,776013.0,7604251.0,448.0,192102.0,469042.0,3454317.0,2994501.0,8380264
06/05/2021,Madhya Pradesh,7146019.0,488160.0,3215.0,7146019.0,1344132.0,3819136.0,3326026.0,857.0,799068.0,7691083.0,448.0,195614.0,473356.0,3472514.0,3003762.0,8490151
07/05/2021,Madhya Pradesh,7151755.0,127360.0,722.0,7151755.0,1356517.0,3822464.0,3328433.0,858.0,803046.0,7705226.0,449.0,196062.0,474124.0,3475888.0,3004907.0,8508272
08/05/2021,Madhya Pradesh,7201637.0,412061.0,2680.0,7201637.0,1432440.0,3851055.0,3349719.0,863.0,842263.0,7791814.0,499.0,206474.0,485893.0,3495071.0,3013415.0,8634077
09/05/2021,Madhya Pradesh,7202462.0,314190.0,2485.0,7202462.0,1433750.0,3851501.0,3350098.0,863.0,842561.0,7793651.0,501.0,206528.0,485998.0,3495550.0,3013602.0,8636212
10/05/2021,Madhya Pradesh,7251862.0,694290.0,4737.0,7251862.0,1513981.0,3879511.0,3371484.0,867.0,881517.0,7884326.0,518.0,217452.0,497655.0,3513442.0,3022387.0,8765843
11/05/2021,Madhya Pradesh,7256989.0,396390.0,3008.0,7256989.0,1528184.0,3882242.0,3373879.0,868.0,885709.0,7899464.0,518.0,217754.0,498147.0,3516578.0,3023573.0,8785173
12/05/2021,Madhya Pradesh,7335386.0,600201.0,4306.0,7335386.0,1587735.0,3927624.0,3406877.0,885.0,931944.0,7991177.0,519.0,240921.0,521040.0,3538685.0,3033703.0,8923121
13/05/2021,Madhya Pradesh,7402933.0,546371.0,3741.0,7402933.0,1631769.0,3967422.0,3434616.0,895.0,974088.0,8060614.0,521.0,264876.0,543979.0,3553133.0,3039835.0,9034702
14/05/2021,Madhya Pradesh,7403682.0,88070.0,502.0,7403682.0,1633438.0,3967847.0,3434940.0,895.0,975038.0,8062082.0,521.0,264917.0,544063.0,3553560.0,3040029.0,9037120
15/05/2021,Madhya Pradesh,7472841.0,601434.0,4209.0,7472841.0,1690706.0,4007674.0,3464264.0,903.0,1023820.0,8139727.0,522.0,288667.0,568009.0,3569075.0,3045897.0,9163547
16/05/2021,Madhya Pradesh,7473284.0,65610.0,360.0,7473284.0,1691290.0,4007910.0,3464471.0,903.0,1024104.0,8140470.0,522.0,288682.0,568041.0,3569341.0,3046027.0,9164574
17/05/2021,Madhya Pradesh,7547349.0,694626.0,4474.0,7547349.0,1711118.0,4050359.0,3496072.0,918.0,1050666.0,8207801.0,522.0,312593.0,592456.0,3589017.0,3052047.0,9258467
18/05/2021,Madhya Pradesh,7551243.0,89262.0,420.0,7551243.0,1713568.0,4052484.0,3497841.0,918.0,1053396.0,8211415.0,523.0,313038.0,593002.0,3591334.0,3052630.0,9264811
19/05/2021,Madhya Pradesh,,,,,,,,,,,,,,,,0
16/01/2021,Maharashtra,5726.0,179.0,174.0,5726.0,0.0,3668.0,2057.0,1.0,85.0,5641.0,,,,,,5726
17/01/2021,Maharashtra,6521.0,269.0,216.0,6521.0,0.0,3953.0,2566.0,2.0,94.0,6427.0,,,,,,6521
18/01/2021,Maharashtra,6151.0,772.0,320.0,6151.0,0.0,3569.0,2581.0,1.0,105.0,6046.0,,,,,,6151
19/01/2021,Maharashtra,13699.0,1196.0,340.0,13699.0,0.0,6328.0,7367.0,4.0,214.0,13485.0,,,,,,13699
20/01/2021,Maharashtra,23880.0,1547.0,347.0,23880.0,0.0,9658.0,14205.0,17.0,439.0,23441.0,,,,,,23880
21/01/2021,Maharashtra,24148.0,1820.0,357.0,24148.0,0.0,9784.0,14347.0,17.0,443.0,23705.0,,,,,,24148
22/01/2021,Maharashtra,44369.0,2012.0,374.0,44369.0,0.0,16546.0,27802.0,21.0,840.0,43529.0,,,,,,44369
23/01/2021,Maharashtra,69295.0,2435.0,483.0,69295.0,0.0,25333.0,43937.0,25.0,1156.0,68139.0,,,,,,69295
24/01/2021,Maharashtra,70196.0,2756.0,581.0,70196.0,0.0,25661.0,44510.0,25.0,1157.0,69039.0,,,,,,70196
25/01/2021,Maharashtra,107073.0,3170.0,617.0,107073.0,0.0,38512.0,68527.0,34.0,1433.0,105640.0,,,,,,107073
26/01/2021,Maharashtra,107338.0,3435.0,646.0,107338.0,0.0,38562.0,68728.0,48.0,1433.0,105905.0,,,,,,107338
27/01/2021,Maharashtra,150102.0,4050.0,668.0,150102.0,0.0,53245.0,96795.0,62.0,1642.0,148460.0,,,,,,150102
28/01/2021,Maharashtra,189743.0,4570.0,685.0,189743.0,0.0,66834.0,122840.0,69.0,1893.0,187850.0,,,,,,189743
29/01/2021,Maharashtra,225132.0,4814.0,702.0,225132.0,0.0,79060.0,145999.0,73.0,2193.0,222939.0,,,,,,225132
30/01/2021,Maharashtra,233693.0,5150.0,723.0,233693.0,0.0,82464.0,151156.0,73.0,2282.0,231411.0,,,,,,233693
31/01/2021,Maharashtra,234150.0,5309.0,733.0,234150.0,0.0,82628.0,151449.0,73.0,2282.0,231868.0,,,,,,234150
01/02/2021,Maharashtra,275348.0,5753.0,744.0,275348.0,0.0,99441.0,175829.0,78.0,2708.0,272640.0,,,,,,275348
02/02/2021,Maharashtra,284107.0,6234.0,778.0,284107.0,0.0,103217.0,180812.0,78.0,2760.0,281347.0,,,,,,284107
03/02/2021,Maharashtra,318918.0,6895.0,830.0,318918.0,0.0,117360.0,201467.0,91.0,3170.0,315748.0,,,,,,318918
04/02/2021,Maharashtra,352676.0,7584.0,874.0,352676.0,0.0,131909.0,220669.0,98.0,3691.0,348985.0,,,,,,352676
05/02/2021,Maharashtra,397889.0,8449.0,926.0,397889.0,0.0,152168.0,245610.0,111.0,3942.0,393947.0,,,,,,397889
06/02/2021,Maharashtra,436229.0,9141.0,955.0,436229.0,0.0,171578.0,264525.0,126.0,4205.0,432024.0,,,,,,436229
07/02/2021,Maharashtra,436400.0,9455.0,969.0,436400.0,0.0,171672.0,264602.0,126.0,4206.0,432194.0,,,,,,436400
08/02/2021,Maharashtra,475193.0,10161.0,1027.0,475193.0,0.0,192223.0,282839.0,131.0,4472.0,470721.0,,,,,,475193
09/02/2021,Maharashtra,503757.0,11054.0,1109.0,503757.0,0.0,210039.0,293586.0,132.0,4732.0,499025.0,,,,,,503757
10/02/2021,Maharashtra,544726.0,12032.0,1147.0,544726.0,0.0,234241.0,310353.0,132.0,4877.0,539849.0,,,,,,544726
11/02/2021,Maharashtra,579241.0,12846.0,1205.0,579241.0,0.0,255793.0,323314.0,134.0,5018.0,574223.0,,,,,,579241
12/02/2021,Maharashtra,620539.0,13641.0,1227.0,620539.0,0.0,281870.0,338533.0,136.0,5258.0,615281.0,,,,,,620539
13/02/2021,Maharashtra,652801.0,14251.0,1239.0,652801.0,170.0,303019.0,349645.0,137.0,5403.0,647398.0,,,,,,652971
14/02/2021,Maharashtra,653135.0,14559.0,1254.0,653135.0,170.0,303296.0,349702.0,137.0,5403.0,647732.0,,,,,,653305
15/02/2021,Maharashtra,682610.0,15389.0,1270.0,682610.0,4527.0,322414.0,360058.0,138.0,5771.0,676839.0,,,,,,687137
16/02/2021,Maharashtra,711043.0,16315.0,1286.0,711043.0,8901.0,341277.0,369626.0,140.0,6176.0,704867.0,,,,,,719944
17/02/2021,Maharashtra,752088.0,17230.0,1320.0,752088.0,16607.0,367162.0,384760.0,166.0,6713.0,745375.0,,,,,,768695
18/02/2021,Maharashtra,787086.0,17972.0,1331.0,787086.0,23820.0,395447.0,391467.0,172.0,7323.0,779763.0,,,,,,810906
19/02/2021,Maharashtra,825846.0,18682.0,1343.0,825846.0,27528.0,415984.0,409681.0,181.0,7694.0,818152.0,,,,,,853374
20/02/2021,Maharashtra,868244.0,19394.0,1347.0,868244.0,45414.0,445173.0,422875.0,196.0,8295.0,859949.0,,,,,,913658
21/02/2021,Maharashtra,871567.0,19869.0,1352.0,871567.0,46395.0,446831.0,424540.0,196.0,8332.0,863235.0,,,,,,917962
22/02/2021,Maharashtra,907200.0,20789.0,1368.0,907200.0,67861.0,472516.0,434486.0,198.0,9341.0,897859.0,,,,,,975061
23/02/2021,Maharashtra,938078.0,21730.0,1380.0,938078.0,79336.0,494986.0,442893.0,199.0,10284.0,927794.0,,,,,,1017414
24/02/2021,Maharashtra,969314.0,22574.0,1386.0,969314.0,104475.0,516434.0,452680.0,200.0,11427.0,957887.0,,,,,,1073789
25/02/2021,Maharashtra,997308.0,23689.0,1395.0,997308.0,130773.0,536075.0,461032.0,201.0,12205.0,985103.0,,,,,,1128081
26/02/2021,Maharashtra,1028360.0,24016.0,1399.0,1028360.0,158658.0,557475.0,470681.0,204.0,13184.0,1015176.0,,,,,,1187018
27/02/2021,Maharashtra,1028365.0,24016.0,1399.0,1028365.0,158658.0,557480.0,470681.0,204.0,13184.0,1015181.0,,,,,,1187023
28/02/2021,Maharashtra,1028520.0,24508.0,1407.0,1028520.0,158658.0,557603.0,470713.0,204.0,13184.0,1015336.0,,,,,,1187178
01/03/2021,Maharashtra,1028520.0,26315.0,1464.0,1028520.0,158658.0,557603.0,470713.0,204.0,13184.0,1015336.0,,,,,,1187178
02/03/2021,Maharashtra,1071612.0,29090.0,1560.0,1071612.0,179807.0,583429.0,487976.0,207.0,14917.0,1056695.0,,,,,,1251419
03/03/2021,Maharashtra,1119835.0,35097.0,1892.0,1119835.0,197501.0,611358.0,508266.0,211.0,16279.0,1103556.0,,,,,,1317336
04/03/2021,Maharashtra,1174258.0,39672.0,2084.0,1174258.0,213731.0,641880.0,532164.0,214.0,18652.0,1155606.0,,,,,,1387989
05/03/2021,Maharashtra,1244617.0,46743.0,2341.0,1244617.0,234417.0,680964.0,563432.0,221.0,20513.0,1224104.0,,,,,,1479034
06/03/2021,Maharashtra,1325264.0,54326.0,2757.0,1325264.0,259577.0,725150.0,599889.0,225.0,22376.0,1302888.0,,,,,,1584841
07/03/2021,Maharashtra,1331000.0,59458.0,3143.0,1331000.0,260448.0,728051.0,602724.0,225.0,22432.0,1308568.0,,,,,,1591448
08/03/2021,Maharashtra,1454112.0,64230.0,3409.0,1454112.0,285711.0,793934.0,659947.0,231.0,27182.0,1426930.0,,,,,,1739823
09/03/2021,Maharashtra,1572965.0,218821.0,1550.0,1267076.0,305889.0,858606.0,714120.0,239.0,29899.0,1542951.0,,,,,,1572965
10/03/2021,Maharashtra,1749221.0,374559.0,2844.0,1410564.0,338657.0,953712.0,795261.0,248.0,36953.0,1712153.0,,,,,,1749221
11/03/2021,Maharashtra,1804254.0,156695.0,1041.0,1455521.0,348733.0,984477.0,819529.0,248.0,37748.0,1766374.0,,,,,,1804254
12/03/2021,Maharashtra,1996304.0,377264.0,2825.0,1612991.0,383313.0,1090605.0,905433.0,266.0,46002.0,1950167.0,,,,,,1996304
13/03/2021,Maharashtra,2125486.0,268450.0,1789.0,1713932.0,411554.0,1162145.0,963068.0,273.0,52044.0,2073306.0,,,,,,2125486
14/03/2021,Maharashtra,2132670.0,31090.0,222.0,1720591.0,412079.0,1166147.0,966249.0,274.0,52823.0,2079711.0,,,,,,2132670
15/03/2021,Maharashtra,2342873.0,445380.0,3163.0,1898597.0,444276.0,1281747.0,1060831.0,295.0,71427.0,2271309.0,,,,,,2342873
16/03/2021,Maharashtra,2316957.0,334780.0,2211.0,2316957.0,468500.0,1267604.0,1049059.0,294.0,100256.0,2685201.0,1983.0,119454.0,600469.0,798647.0,797374.0,2785457
17/03/2021,Maharashtra,3229723.0,464690.0,3316.0,3229723.0,500240.0,1744987.0,1484314.0,422.0,181565.0,3548398.0,2094.0,123327.0,616705.0,972732.0,1515883.0,3729963
18/03/2021,Maharashtra,3408977.0,393730.0,2742.0,3408977.0,524988.0,1841970.0,1566567.0,440.0,247217.0,3686748.0,2129.0,125943.0,628772.0,1018705.0,1634460.0,3933965
19/03/2021,Maharashtra,3622709.0,442920.0,3167.0,3622709.0,556049.0,1957125.0,1665128.0,456.0,313185.0,3865573.0,2149.0,129195.0,644742.0,1076650.0,1771002.0,4178758
20/03/2021,Maharashtra,3815920.0,413781.0,2831.0,3815920.0,588924.0,2060334.0,1755107.0,479.0,394596.0,4010248.0,2225.0,132851.0,661744.0,1135547.0,1884634.0,4404844
21/03/2021,Maharashtra,3847301.0,45720.0,348.0,3847301.0,593653.0,2077416.0,1769401.0,484.0,406716.0,4034238.0,2234.0,133718.0,665687.0,1145864.0,1900882.0,4440954
22/03/2021,Maharashtra,4060919.0,564326.0,3827.0,4060919.0,621945.0,2191844.0,1868558.0,517.0,481938.0,4200926.0,2250.0,136047.0,680043.0,1200795.0,2042860.0,4682864
23/03/2021,Maharashtra,4262362.0,466945.0,3027.0,4262362.0,649364.0,2300351.0,1961476.0,535.0,550924.0,4360802.0,2263.0,139372.0,697593.0,1259159.0,2165039.0,4911726
24/03/2021,Maharashtra,4494807.0,545325.0,3729.0,4494807.0,669410.0,2424948.0,2069291.0,568.0,604161.0,4560056.0,2298.0,142597.0,715790.0,1322357.0,2312836.0,5164217
25/03/2021,Maharashtra,4701964.0,505730.0,3394.0,4701964.0,684692.0,2538168.0,2163205.0,591.0,643432.0,4743224.0,2332.0,146119.0,733731.0,1380823.0,2440041.0,5386656
26/03/2021,Maharashtra,4944116.0,552180.0,3793.0,4944116.0,704407.0,2668802.0,2274706.0,608.0,678503.0,4970020.0,2368.0,149839.0,756993.0,1452755.0,2583251.0,5648523
27/03/2021,Maharashtra,5163746.0,510650.0,3458.0,5163746.0,717827.0,2785993.0,2377123.0,630.0,708937.0,5172636.0,2402.0,154057.0,780156.0,1525615.0,2702623.0,5881573
28/03/2021,Maharashtra,5183711.0,179230.0,1295.0,5183711.0,718554.0,2797355.0,2385726.0,630.0,712396.0,5189869.0,2412.0,154408.0,782586.0,1532670.0,2712751.0,5902265
29/03/2021,Maharashtra,5235606.0,271970.0,1875.0,5235606.0,721196.0,2825369.0,2409604.0,633.0,719696.0,5237106.0,2419.0,155222.0,787268.0,1550684.0,2741130.0,5956802
30/03/2021,Maharashtra,5421876.0,531190.0,3729.0,5421876.0,734458.0,2923002.0,2498222.0,652.0,747431.0,5408903.0,2428.0,157731.0,802194.0,1606988.0,2853643.0,6156334
31/03/2021,Maharashtra,5618555.0,588630.0,4238.0,5618555.0,751706.0,3028628.0,2589252.0,675.0,771814.0,5598447.0,2487.0,160329.0,819920.0,1669118.0,2967853.0,6370261
01/04/2021,Maharashtra,5833743.0,555664.0,4044.0,5833743.0,762336.0,3143391.0,2689657.0,695.0,797453.0,5798626.0,2516.0,162164.0,832988.0,1799984.0,3037257.0,6596079
02/04/2021,Maharashtra,6182629.0,584960.0,4021.0,6182629.0,777775.0,3330683.0,2851204.0,742.0,831611.0,6128793.0,2744.0,164958.0,855717.0,2018888.0,3141695.0,6960404
03/04/2021,Maharashtra,6496037.0,611805.0,4223.0,6496037.0,792535.0,3498169.0,2997098.0,770.0,854490.0,6434082.0,2878.0,167444.0,875317.0,2211668.0,3240222.0,7288572
04/04/2021,Maharashtra,6841397.0,525322.0,3715.0,6841397.0,805729.0,3682530.0,3158056.0,811.0,876863.0,6770263.0,2898.0,169809.0,891946.0,2432945.0,3345300.0,7647126
05/04/2021,Maharashtra,7167016.0,752060.0,5159.0,7167016.0,822149.0,3851303.0,3314856.0,857.0,894246.0,7094919.0,2926.0,169867.0,892742.0,2631984.0,3471012.0,7989165
06/04/2021,Maharashtra,7421245.0,719948.0,5124.0,7421245.0,835795.0,3983541.0,3436823.0,881.0,906206.0,7350834.0,2949.0,169921.0,893489.0,2793603.0,3562808.0,8257040
07/04/2021,Maharashtra,7988151.0,748140.0,5192.0,7988151.0,868513.0,4285845.0,3701369.0,937.0,938502.0,7918162.0,2996.0,170085.0,895477.0,3158551.0,3762597.0,8856664
08/04/2021,Maharashtra,8434286.0,723318.0,5242.0,8434286.0,903504.0,4529795.0,3903507.0,984.0,970024.0,8367766.0,3049.0,170323.0,898026.0,3448181.0,3916304.0,9337790
09/04/2021,Maharashtra,8702273.0,695890.0,4940.0,8702273.0,930126.0,4678646.0,4022623.0,1004.0,1000843.0,8631556.0,3102.0,170654.0,902877.0,3623531.0,4003754.0,9632399
10/04/2021,Maharashtra,8969876.0,626527.0,4275.0,8969876.0,953377.0,4827326.0,4141511.0,1039.0,1025624.0,8897629.0,3147.0,171114.0,908922.0,3802776.0,4085605.0,9923253
11/04/2021,Maharashtra,9220161.0,641340.0,4292.0,9220161.0,971735.0,4961415.0,4257679.0,1067.0,1043756.0,9148140.0,3160.0,171426.0,912607.0,3967351.0,4167310.0,10191896
12/04/2021,Maharashtra,9519815.0,722595.0,4880.0,9519815.0,1008604.0,5124361.0,4394334.0,1120.0,1075618.0,9452801.0,3192.0,172195.0,921526.0,4158340.0,4266277.0,10528419
13/04/2021,Maharashtra,9717561.0,788245.0,5532.0,9717561.0,1035890.0,5236582.0,4479847.0,1132.0,1086699.0,9666752.0,3227.0,172811.0,927343.0,4289501.0,4326428.0,10753451
14/04/2021,Maharashtra,10038913.0,834266.0,5854.0,10038913.0,1086062.0,5403569.0,4634179.0,1165.0,1103553.0,10021422.0,3241.0,173645.0,936075.0,4491037.0,4436667.0,11124975
15/04/2021,Maharashtra,10356338.0,852755.0,6005.0,10356338.0,1154685.0,5576754.0,4778365.0,1219.0,1129851.0,10381172.0,3260.0,174994.0,948838.0,4689618.0,4541385.0,11511023
16/04/2021,Maharashtra,10658902.0,850505.0,5884.0,10658902.0,1226928.0,5741917.0,4915732.0,1253.0,1161603.0,10724227.0,3309.0,176571.0,964774.0,4879200.0,4636849.0,11885830
17/04/2021,Maharashtra,10849828.0,728045.0,4921.0,10849828.0,1289143.0,5848545.0,4999988.0,1295.0,1206905.0,10932066.0,3336.0,177943.0,977666.0,4999875.0,4692813.0,12138971
18/04/2021,Maharashtra,10959390.0,778701.0,5168.0,10959390.0,1314373.0,5908230.0,5049845.0,1315.0,1225133.0,11048630.0,3337.0,178762.0,983175.0,5069990.0,4725927.0,12273763
19/04/2021,Maharashtra,11240031.0,870145.0,5816.0,11240031.0,1409299.0,6062034.0,5176641.0,1356.0,1305411.0,11343919.0,3372.0,180431.0,999035.0,5240194.0,4818832.0,12649330
20/04/2021,Maharashtra,11447258.0,899635.0,6078.0,11447258.0,1497461.0,6177116.0,5268751.0,1391.0,1401015.0,11543704.0,3392.0,181757.0,1012397.0,5366572.0,4884992.0,12944719
21/04/2021,Maharashtra,11691829.0,878010.0,5917.0,11691829.0,1587560.0,6306172.0,5384230.0,1427.0,1457704.0,11821685.0,3438.0,183117.0,1025001.0,5515913.0,4966246.0,13279389
22/04/2021,Maharashtra,11966150.0,921785.0,6287.0,11966150.0,1707683.0,6452197.0,5512485.0,1468.0,1518540.0,12155293.0,3448.0,184730.0,1040532.0,5677988.0,5061333.0,13673833
23/04/2021,Maharashtra,12184886.0,889740.0,5950.0,12184886.0,1815052.0,6571578.0,5611811.0,1497.0,1568825.0,12431113.0,3518.0,186488.0,1057546.0,5806225.0,5133050.0,13999938
24/04/2021,Maharashtra,12326873.0,757640.0,4899.0,12326873.0,1903104.0,6647519.0,5677836.0,1518.0,1611245.0,12618732.0,3551.0,187626.0,1068364.0,5894157.0,5175143.0,14229977
25/04/2021,Maharashtra,12404273.0,639205.0,3985.0,12404273.0,1937912.0,6687026.0,5715713.0,1534.0,1622286.0,12719899.0,3552.0,188061.0,1072285.0,5941954.0,5200390.0,14342185
26/04/2021,Maharashtra,12768316.0,912735.0,6173.0,12768316.0,2137509.0,6877612.0,5889111.0,1593.0,1656856.0,13248969.0,3604.0,190311.0,1092863.0,6152803.0,5330744.0,14905825
27/04/2021,Maharashtra,13030894.0,904295.0,6071.0,13030894.0,2290836.0,7016228.0,6013031.0,1635.0,1701178.0,13620552.0,3624.0,468069.0,1228648.0,5912684.0,5419895.0,15321730
28/04/2021,Maharashtra,13184469.0,805874.0,5364.0,13184469.0,2393167.0,7096557.0,6086252.0,1660.0,1752353.0,13825283.0,3647.0,471827.0,1240569.0,5999532.0,5470937.0,15577636
29/04/2021,Maharashtra,13360080.0,814655.0,5280.0,13360080.0,2510368.0,7186686.0,6171712.0,1682.0,1791689.0,14078759.0,3671.0,476916.0,1254265.0,6100693.0,5526938.0,15870448
30/04/2021,Maharashtra,13561437.0,822120.0,5577.0,13561437.0,2622410.0,7294154.0,6265566.0,1717.0,1811340.0,14372507.0,3686.0,482767.0,1271334.0,6211193.0,5594818.0,16183847
01/05/2021,Maharashtra,13637082.0,718001.0,4803.0,13637082.0,2655671.0,7336072.0,6299281.0,1729.0,1819842.0,14472911.0,3690.0,490409.0,1284189.0,6245315.0,5615842.0,16292753
02/05/2021,Maharashtra,13677591.0,571836.0,3628.0,13677591.0,2665223.0,7360208.0,6315650.0,1733.0,1822158.0,14520656.0,3697.0,501503.0,1294982.0,6260563.0,5619437.0,16342814
03/05/2021,Maharashtra,13739753.0,723175.0,4789.0,13739753.0,2686134.0,7396138.0,6341872.0,1743.0,1831851.0,14594036.0,3715.0,518334.0,1316349.0,6275584.0,5628380.0,16425887
04/05/2021,Maharashtra,13799328.0,551024.0,4017.0,13799328.0,2729017.0,7430828.0,6366715.0,1785.0,1842007.0,14686338.0,3727.0,536923.0,1339399.0,6286649.0,5635218.0,16528345
05/05/2021,Maharashtra,13935541.0,768963.0,4991.0,13935541.0,2866714.0,7504642.0,6429098.0,1801.0,1857429.0,14944826.0,3752.0,559086.0,1370343.0,6337875.0,5667095.0,16802255
06/05/2021,Maharashtra,14214775.0,852825.0,5602.0,14214775.0,3081334.0,7656559.0,6556365.0,1851.0,1894014.0,15402095.0,3760.0,593300.0,1421705.0,6451723.0,5746890.0,17296109
07/05/2021,Maharashtra,14458039.0,739171.0,5067.0,14458039.0,3235335.0,7791637.0,6664529.0,1873.0,1957794.0,15735580.0,3771.0,642082.0,1485918.0,6532388.0,5796491.0,17693374
08/05/2021,Maharashtra,14628881.0,591173.0,4424.0,14628881.0,3318539.0,7886870.0,6740099.0,1912.0,2013967.0,15933453.0,3772.0,682582.0,1536107.0,6583111.0,5825908.0,17947420
09/05/2021,Maharashtra,14712246.0,378640.0,2880.0,14712246.0,3351099.0,7934067.0,6776255.0,1924.0,2053522.0,16009823.0,3782.0,708905.0,1566269.0,6600462.0,5835430.0,18063345
10/05/2021,Maharashtra,14888694.0,608656.0,4391.0,14888694.0,3492005.0,8031959.0,6854785.0,1950.0,2120991.0,16259708.0,3787.0,748658.0,1616826.0,6650633.0,5871071.0,18380699
11/05/2021,Maharashtra,15144171.0,644300.0,4778.0,15144171.0,3649085.0,8170772.0,6971410.0,1989.0,2199776.0,16593480.0,3789.0,795330.0,1674770.0,6736944.0,5935295.0,18793256
12/05/2021,Maharashtra,15322754.0,674263.0,5048.0,15322754.0,3816621.0,8265495.0,7055233.0,2026.0,2253699.0,16885676.0,3792.0,815382.0,1704765.0,6812496.0,5987939.0,19139375
13/05/2021,Maharashtra,15499282.0,704430.0,5267.0,15499282.0,4031358.0,8357188.0,7140036.0,2058.0,2285477.0,17245163.0,3817.0,824586.0,1722785.0,6896576.0,6052831.0,19530640
14/05/2021,Maharashtra,15571915.0,629499.0,4450.0,15571915.0,4131223.0,8395576.0,7174270.0,2069.0,2302406.0,17400732.0,3817.0,830028.0,1732735.0,6931772.0,6074774.0,19703138
15/05/2021,Maharashtra,15706411.0,663785.0,4666.0,15706411.0,4206550.0,8463005.0,7241289.0,2117.0,2325861.0,17587100.0,3819.0,837856.0,1747394.0,7004222.0,6114228.0,19912961
16/05/2021,Maharashtra,15756833.0,515985.0,2829.0,15756833.0,4228651.0,8487642.0,7267066.0,2125.0,2349683.0,17635801.0,3825.0,840294.0,1752149.0,7033773.0,6127867.0,19985484
17/05/2021,Maharashtra,15833287.0,794877.0,4092.0,15833287.0,4257138.0,8526115.0,7305037.0,2135.0,2381821.0,17708604.0,3827.0,844164.0,1759971.0,7076576.0,6149790.0,20090425
18/05/2021,Maharashtra,15923242.0,703775.0,3744.0,15923242.0,4277869.0,8571082.0,7350005.0,2155.0,2407445.0,17793666.0,3828.0,848686.0,1769380.0,7120101.0,6182235.0,20201111
19/05/2021,Maharashtra,,,,,,,,,,,,,,,,0
16/01/2021,Manipur,181.0,10.0,10.0,181.0,0.0,112.0,69.0,0.0,0.0,181.0,,,,,,181
17/01/2021,Manipur,192.0,19.0,12.0,192.0,0.0,116.0,76.0,0.0,0.0,192.0,,,,,,192
18/01/2021,Manipur,169.0,40.0,15.0,169.0,0.0,96.0,73.0,0.0,0.0,169.0,,,,,,169
19/01/2021,Manipur,267.0,58.0,16.0,267.0,0.0,163.0,104.0,0.0,0.0,267.0,,,,,,267
20/01/2021,Manipur,426.0,61.0,16.0,426.0,0.0,246.0,180.0,0.0,0.0,426.0,,,,,,426
